312,57.92,34.85,6.96,0,22,10,29,292,403,59,2.27,0.189,0,43.1,3,0.05,0.31,2.2,0.93,0.47,11,8.3,0,117,2.07,1.89,1.35
313,61.7,30.66,6.32,0,24,3.05,0,250,459,82,6.4,0,0,13.1,9,0.03,0.11,4.89,0.58,0,18,2.55,0,58,2.68,2.68,0.2
314,65.08,30.18,4.96,0,5,3.52,28,257,382,41,3.79,0.21,0.011,41,0,0.165,0.365,6.475,1.448,0.657,19,1.81,0,85,1.957,1.79,0.215
315,63.87,28.3,4.38,0,16,1.12,27,134,396,60,3.01,0.056,0,13,0,0.31,0.14,4.21,0,0.418,6,0.7,0,77,1.3,1.71,0.64
316,68.81,26.83,1.8,0,15,2.12,33,220,313,56,2.54,0.178,0,12,0,0.03,0.25,6.29,0.17,0.46,9,1.75,0,61,0.6,0.55,0.36
317,62.43,29.77,4.42,0,22,6.17,27,233,310,60,5.26,0.263,0.087,13.6,3,0.25,0.9,5.79,2.68,0.32,5,6.64,0,109,1.7,1.33,0.62
318,65.23,30.21,3.19,0,7,4.47,24,226,335,54,2.75,0.3,0.046,12.9,0,0.18,0.6,6.71,0,0,0,0,0,112,1.25,0.88,0.62
319,64.23,26.45,8.22,0,14,3.35,24,228,364,78,5.2,0.1,0.013,10.3,0,0.503,0.327,9.257,0.76,0.468,8,2.32,0,98,3.993,1.939,0.444
320,66.28,30.19,1.9,0,5,3.63,24,180,328,61,3.16,0.142,0.013,13,0,0,0,0,0,0,9,0,0,73,0.7,0.48,0.4
321,64.14,26.64,8.74,0,10,3.34,24,221,354,85,6.56,0.142,0.011,9,0,0.125,0.32,5.32,1.05,0.42,8,2.57,0,78,4.002,2.757,0.412
322,68.21,27.1,3.03,0,17,3.73,0,201,405,86,5.27,0.303,0.042,11.8,0,0.09,0.61,3.95,0,0,5,1.19,0,75,0.93,1.36,0.23
323,63.98,28.14,6.05,0,8,5.03,25,247,379,55,3.82,0.171,0.022,13.5,2,0.1,0.12,4.84,0,0.33,0,3.16,0,68,1.9,2.12,0.85
324,67.83,29.27,0.97,0,6,4.22,24,176,334,69,3.68,0.079,0.009,12.8,5,0.05,0.34,5.26,0,0.37,4,6.31,0,78,0.29,0.2,0.31
325,55.58,30.09,11.74,0,36,7.1,26,271,320,95,2.27,0.189,0.032,14.8,7,0.08,0.71,7.19,0.93,0.47,11,8.3,0,121,0,0,0
326,60.61,29.06,8.05,0,19,2.27,21,263,383,47,2.27,0.189,0.032,38.5,0,0.09,0.21,8.43,0.93,0.47,11,8.3,0,82,2.4,2.17,1.56
327,62.07,30.77,4.69,0,3,6.81,28,211,352,119,1.78,0.148,0.032,15.1,0,0.06,0.29,4.64,0.93,0.37,9,6.51,0,121,0.54,1.786,1.683
328,51.95,25.16,21.92,0,13,2.83,22,270,329,70,2.62,0.264,0.023,21.8,0,0.077,0.323,4.168,1.53,0.37,2,0.41,21,91,6.87,10.25,2.52
329,57.23,28.97,12.67,0,14,2.87,25,309,388,76,3.17,0.276,0.024,25.5,0,0.092,0.39,4.081,1.834,0.47,12,0.49,12,96,4.56,4.34,1.54
330,60.91,27.54,12.04,0,3,2.01,23,191,279,69,3.53,0.12,0.005,6.3,0,0.143,0.514,6.646,0.766,0.429,0,2.25,2,106,5.223,4.668,0.764
331,63.87,28.6,8.35,0,2,2.04,23,196,287,70,3.67,0.125,0.005,6.4,0,0.149,0.54,6.88,0.79,0.441,0,2.45,2,107,3.224,3.231,0.546
332,61.99,25.54,11.78,0,14,2.38,25,228,342,65,4.95,0.165,0.015,13.5,0,0.13,0.4,5.527,0.949,0.44,0,3.1,0,85,5.32,4.755,0.526
333,64.85,26.75,7.68,0,13,2.48,26,237,354,66,5.21,0.173,0.015,14.2,0,0.135,0.42,5.725,0.99,0.46,0,3.19,0,85,3.111,3.129,0.39
334,60.82,25.25,13.69,0,10,2.01,23,203,313,67,4.49,0.138,0.013,10.6,0,0.127,0.39,5.418,0.926,0.429,0,3.04,0,83,6.341,5.554,0.563
335,65.3,27.18,7.27,0,8,2.13,25,213,329,69,4.86,0.147,0.014,11.5,0,0.135,0.42,5.725,0.99,0.46,0,3.19,0,83,2.918,3.021,0.348
336,59.95,25.75,13.83,0,14,2.34,25,224,336,64,4.83,0.162,0.015,10.1,0,0.128,0.391,5.433,0.929,0.43,0,3.05,0,85,6.414,5.567,0.595
337,64.08,27.63,7.8,0,13,2.48,26,237,354,66,5.21,0.173,0.015,10.8,0,0.135,0.42,5.725,0.99,0.46,0,3.19,0,85,3.159,3.177,0.396
338,56.2,24.88,19.38,0,15,2.06,23,199,297,78,4.24,0.173,0.016,11.7,0,0.124,0.376,5.281,0.898,0.415,0,2.98,0,102,9.245,7.658,0.771
339,62.18,27.75,10.65,0,13,2.24,25,214,318,83,4.76,0.194,0.017,13,0,0.135,0.42,5.725,0.99,0.46,0,3.19,0,105,4.508,4.182,0.482
340,54.95,30.15,11.64,0.08,4,2.41,24,203,291,77,3.9,0.136,0.004,8.4,0,0.14,0.524,6.783,0.749,0.391,0,2.52,2,113,5.483,4.926,0.878
341,58.24,32.08,9.59,0,4,2.55,25,215,308,80,4.15,0.146,0.004,8.8,0,0.149,0.56,7.19,0.79,0.413,0,2.75,2,117,4.359,4.17,0.77
342,59.65,25.16,15.13,0,11,2.03,23,202,309,70,4.43,0.147,0.014,5.7,0,0.126,0.386,5.383,0.919,0.425,0,3.03,0,88,7.091,6.087,0.615
343,64.54,27.31,8.1,0,9,2.15,25,214,326,72,4.83,0.158,0.014,5.9,0,0.135,0.42,5.725,0.99,0.46,0,3.19,0,89,3.297,3.304,0.38
344,62,25.49,12.25,0,21,2.12,25,214,331,78,3.36,0.15,0.013,9.6,0,0.173,0.322,7.831,0.813,0.493,0,2,0,82,5.572,4.888,0.486
345,64.45,26.53,8.75,0,21,2.18,26,220,340,80,3.48,0.156,0.014,10.3,0,0.18,0.333,8.15,0.84,0.514,0,2.01,0,81,3.687,3.499,0.367
346,62.38,30.87,7.02,0,2,2.52,24,170,231,61,2.42,0.137,0.007,9.7,0,0.192,0.568,9.544,1.215,0.769,0,2.65,2,110,2.251,2.077,0.546
347,62.62,30.97,6.71,0,2,2.52,24,170,231,61,2.42,0.137,0.007,9.8,0,0.193,0.57,9.58,1.22,0.772,0,2.67,2,111,2.084,1.953,0.529
348,55.09,24.75,19.65,0,22,1.79,24,201,339,81,4.67,0.128,0.024,27.7,0,0.1,0.25,6.7,0.66,0.14,19,2.61,0,97,8.12,8.32,1.4
349,60.66,26.41,12.45,0,10,1.98,25,198,326,65,4.66,0.117,0.025,29.4,0,0.1,0.27,6.55,0.7,0.16,22,2.67,0,90,5.09,5.29,0.88
350,61.43,26.73,11.4,0,9,1.99,25,200,329,65,4.72,0.118,0.026,29.7,0,0.1,0.27,6.52,0.7,0.16,23,2.68,0,90,4.6,4.86,0.8
351,64.92,28.17,6.67,0,8,2.06,26,208,342,66,5.02,0.121,0.028,31.7,0,0.11,0.28,6.39,0.71,0.17,24,2.71,0,87,2.38,2.92,0.44
352,54.13,24.63,20.67,0,11,2,22,183,301,68,4.13,0.112,0.022,25.5,0,0.11,0.28,6.62,0.67,0.14,17,2.53,0,97,8.74,8.71,1.49
353,54.85,24.95,19.67,0,11,2.01,23,185,304,68,4.2,0.113,0.023,25.8,0,0.11,0.28,6.59,0.67,0.14,17,2.54,0,96,8.26,8.3,1.42
354,62.49,28.35,9.17,0,8,2.2,25,203,333,71,4.85,0.119,0.028,30.8,0,0.12,0.31,6.27,0.7,0.17,21,2.58,0,92,3.28,4.02,0.6
355,57.48,25.55,16.48,0,11,1.98,24,191,313,66,4.4,0.115,0.024,27.2,0,0.1,0.27,6.59,0.68,0.15,20,2.59,0,93,6.89,6.96,1.18
356,58.99,26.2,14.42,0,10,2.02,24,194,319,67,4.53,0.116,0.025,27.8,0,0.11,0.28,6.53,0.69,0.15,20,2.6,0,92,5.92,6.12,1.02
357,63.89,28.3,7.74,0,8,2.12,26,206,338,68,4.94,0.12,0.028,30.1,0,0.11,0.29,6.34,0.71,0.17,23,2.64,0,89,2.76,3.39,0.51
358,51.57,25.17,23.08,0,20,1.81,24,196,327,77,3.48,0.13,0.022,27.4,0,0.1,0.25,7.1,0.64,0.13,18,2.47,0,100,9.83,9.7,1.68
359,52.5,22.55,23.59,0,18,2.12,23,180,246,64,3.41,0.119,0.02,24.6,0,0.1,0.24,7.1,0.65,0.11,19,2.21,0,95,10.24,9.68,1.87
360,53.31,26.06,20.61,0,20,1.84,25,201,336,78,3.6,0.133,0.023,28.2,0,0.11,0.26,7.06,0.64,0.13,19,2.48,0,99,8.65,8.69,1.48
361,54.33,23.27,21.12,0,18,2.17,24,185,250,64,3.52,0.122,0.021,25.2,0,0.1,0.24,7.05,0.66,0.13,20,2.2,0,93,9.08,8.65,1.69
362,60.98,29.99,9.73,0,19,2,28,226,376,84,4.13,0.145,0.028,32.8,0,0.11,0.28,6.85,0.66,0.16,24,2.52,0,95,3.48,4.26,0.64
363,62.76,26.59,9.76,0,17,2.44,27,206,267,66,4.06,0.132,0.026,30.3,0,0.1,0.27,6.83,0.68,0.16,25,2.16,0,87,3.72,3.95,0.86
364,70.59,23.69,5.27,0,4,1.73,25,205,339,61,3.24,0.158,0.013,6,0,0.138,0.188,3.571,0.87,0.175,0,2.06,5,74,1.769,1.295,0.344
365,59.01,25.34,13.95,0,9,2.13,20,221,170,44,3.67,0.105,0.024,4.1,0,0.12,0.46,7.57,0.55,0.13,1,2.61,0,101,6.75,5.4,0.68
366,58.22,21.13,20.98,0.1,7,1.44,21,179,306,69,2.61,0.113,0.009,3.6,0,0.116,0.187,5.334,0.436,0.173,0,1.42,16,76,8.762,5.721,0.805
367,68.3,25.53,6.7,0,8,1.6,24,205,345,76,3.01,0.137,0.01,4,0,0.119,0.221,6.436,0.514,0.206,0,1.63,5,78,2.514,1.754,0.378
368,66.64,28.96,4.57,0,6,2.05,28,234,355,57,2.69,0.167,0.01,5.5,0,0.062,0.187,7.126,0.784,0.205,0,1.39,1,86,1.614,1.255,0.352
369,66.69,28.99,4.49,0,6,2.05,28,234,355,57,2.7,0.167,0.01,5.5,0,0.062,0.187,7.133,0.785,0.205,0,1.39,1,86,1.581,1.233,0.35
370,56.45,21.45,22.33,0.05,7,1.33,21,178,305,61,4.28,0.101,0.009,4.2,0,0.116,0.167,3.739,0.673,0.107,0,1.94,14,78,8.431,5.677,0.851
371,64.22,25.14,10.91,0,7,1.38,23,197,337,65,5,0.118,0.01,4.7,0,0.116,0.188,4.279,0.798,0.118,0,2.27,6,79,3.262,2.324,0.503
372,64.76,23.56,11.2,0.01,11,1.74,23,195,323,67,2.52,0.122,0.009,4.3,0,0.06,0.204,6.037,0.618,0.28,0,1.28,5,72,4.41,3.194,0.516
373,66.7,24.39,8.38,0,11,1.76,24,200,330,67,2.56,0.126,0.009,4.4,0,0.057,0.21,6.267,0.64,0.291,0,1.31,3,72,3.196,2.399,0.43
374,59.66,22.06,18.29,0.04,20,1.57,22,195,304,69,2.69,0.108,0.01,4,0,0.067,0.186,6.019,0.366,0.156,0,1.17,10,76,7.066,4.787,0.734
375,64.96,24.43,10.63,0,22,1.65,24,209,323,72,2.89,0.12,0.01,4.3,0,0.06,0.202,6.705,0.394,0.17,0,1.24,4,76,3.664,2.601,0.503
376,55.93,20.88,23.39,0.03,12,1.41,20,176,299,72,3.87,0.095,0.008,5.7,0,0.072,0.198,3.618,0.399,0.159,0,2.18,11,72,9.332,6.446,0.881
377,64.96,25.08,10.13,0,14,1.47,22,197,334,80,4.59,0.114,0.009,6.8,0,0.056,0.231,4.238,0.463,0.189,0,2.65,1,71,3.503,2.646,0.47
378,63.79,23.41,12.68,0.03,4,1.64,24,201,349,61,3.45,0.143,0.012,4.4,0,0.107,0.23,5.457,0.758,0.253,0,1.49,7,79,4.788,3.574,0.591
379,68.14,25.29,6.44,0,4,1.71,26,213,369,62,3.69,0.155,0.013,4.6,0,0.107,0.248,5.892,0.823,0.275,0,1.58,2,79,2.035,1.841,0.406
380,47.06,22.13,29.59,0,19,1.88,23,178,270,76,4,0.121,0.02,23.9,0,0.09,0.22,7,0.61,0.11,14,2.54,0,99,12.7,12.12,2.37
381,47.89,21.12,29.82,0,22,1.6,20,166,271,73,3.49,0.115,0.019,21.8,0,0.09,0.21,6.75,0.63,0.11,15,2.23,0,97,12.77,12.52,2.17
382,49.03,23.06,26.82,0,18,1.93,24,184,277,77,4.21,0.124,0.021,24.7,0,0.09,0.23,6.92,0.61,0.11,15,2.56,0,98,11.36,10.97,2.17
383,49.59,21.82,27.53,0,22,1.62,20,170,277,74,3.62,0.117,0.021,22.3,0,0.09,0.21,6.67,0.64,0.12,16,2.22,0,96,11.66,11.59,1.99
384,58.83,27.74,12.95,0,16,2.21,29,213,313,85,5.27,0.139,0.029,31,0,0.1,0.25,6.55,0.63,0.15,21,2.64,0,91,4.65,5.21,1.18
385,60.13,26.16,13.31,0,21,1.77,23,195,315,81,4.47,0.129,0.028,26.9,0,0.09,0.23,6.16,0.66,0.15,22,2.16,0,88,4.76,5.83,0.87
386,54.69,24.44,19.55,0,18,2.09,26,197,309,77,4.89,0.133,0.023,27.6,0,0.1,0.27,7.02,0.68,0.12,18,2.86,0,96,8.37,8.01,1.57
387,55.92,22.53,20.24,0,18,2.03,23,183,259,65,4.48,0.113,0.021,25.4,0,0.09,0.25,6.66,0.71,0.12,20,2.55,0,92,8.74,8.3,1.61
388,57.07,22.93,18.75,0,17,2.05,23,185,262,65,4.58,0.114,0.022,25.8,0,0.09,0.25,6.62,0.71,0.13,21,2.56,0,91,8.04,7.68,1.5
389,55.77,24.91,18.05,0,18,2.12,27,200,314,78,5.01,0.135,0.024,28.1,0,0.1,0.27,6.99,0.68,0.12,19,2.88,0,96,7.66,7.38,1.46
390,62.28,27.71,9.02,0,17,2.31,30,219,340,82,5.73,0.145,0.028,31.5,0,0.1,0.29,6.81,0.71,0.14,23,3,0,92,3.42,3.65,0.8
391,64.32,25.46,9.26,0,16,2.23,26,202,277,67,5.25,0.12,0.026,29.1,0,0.1,0.27,6.34,0.74,0.14,25,2.61,0,86,3.59,3.76,0.8
392,55.92,23.08,19.94,0,24,1.72,24,198,336,82,5.62,0.122,0.024,27.4,0,0.09,0.25,6.38,0.67,0.15,18,2.73,0,95,8.18,8.46,1.42
393,55.85,22.25,20.61,0,21,1.92,22,183,246,66,5.58,0.106,0.022,25.2,0,0.09,0.23,5.91,0.69,0.11,21,2.67,0,92,8.64,8.42,1.68
394,57.01,23.48,18.5,0,24,1.73,24,201,341,83,5.77,0.123,0.024,27.8,0,0.09,0.25,6.33,0.67,0.15,18,2.74,0,95,7.49,7.88,1.3
395,56.95,22.62,19.19,0,21,1.95,23,185,248,67,5.72,0.107,0.022,25.6,0,0.09,0.24,5.84,0.7,0.13,21,2.68,0,92,7.96,7.83,1.58
396,62.46,25.48,11.32,0,24,1.81,26,216,368,88,6.48,0.129,0.028,30.9,0,0.1,0.26,6.07,0.69,0.17,21,2.81,0,91,4.04,4.96,0.74
397,62.82,24.61,11.57,0,21,2.07,25,199,258,68,6.48,0.11,0.026,28.1,0,0.09,0.25,5.47,0.72,0.15,25,2.74,0,87,4.34,4.68,1.03
398,55.03,24.42,19.26,0,21,2.03,26,198,301,78,5.72,0.128,0.024,27.4,0,0.09,0.26,6.45,0.67,0.12,19,2.97,0,97,8.04,7.87,1.58
399,56.26,22.51,19.97,0,20,1.97,23,184,251,66,5.23,0.108,0.022,26.2,0,0.09,0.24,6.15,0.7,0.13,21,2.64,0,92,8.44,8.17,1.62
400,56.7,23.84,18.39,0,23,1.83,25,201,335,82,5.58,0.126,0.024,26.5,0,0.1,0.26,6.49,0.68,0.14,18,2.78,0,95,7.53,7.75,1.34
401,56.98,22.7,19.08,0,20,1.97,23,185,251,66,5.44,0.108,0.022,26.4,0,0.09,0.24,6.04,0.7,0.13,21,2.65,0,91,7.98,7.79,1.56
402,61.38,27.12,10.5,0,21,2.19,29,217,324,83,6.6,0.137,0.028,31.3,0,0.1,0.28,6.15,0.69,0.14,23,3.11,0,93,3.88,4.24,0.94
403,63.32,24.94,10.77,0,19,2.13,25,200,265,68,6.04,0.113,0.026,28.5,0,0.09,0.26,5.76,0.73,0.15,25,2.7,0,87,4.08,4.36,0.95
404,40.2,4.48,1.19,52.36,19,1.5,90,102,477,4,0.93,0.387,1.708,0,38.4,0.15,0.09,1.5,0.592,0.437,72,0,0,0,0.175,0.62,0.307
405,49.9,2.97,0.8,45.13,35,2.1,64,93,427,19,1.43,0.73,2.065,0,28,0.45,0,0.7,0.466,0.418,59,0,4,0,0.118,0.419,0.207
406,1.81,24.35,49.66,21.26,58,1.58,178,363,634,6,2.77,0.428,1.786,9.3,0,0.152,0.197,14.355,1.011,0.466,97,0,0,0,7.723,26.181,9.773
407,49.7,6.2,2.7,40.1,86,0.9,62,175,1082,28,1.03,1.321,0.163,0,7.6,0.41,0.24,7.4,1.009,0.42,59,0,15,0,0.729,0.344,1.438
408,66.76,24.38,7.56,0,17,0.99,24,217,337,83,3.87,0.103,0.035,13.7,0,0.07,0.27,8.03,1.16,0.39,11,1.27,0,103,3.04,2.84,0.55
409,66.1,27.7,4.65,0,6,0.91,28,234,389,68,3.04,0.129,0.03,11.2,0,0.06,0.32,9.93,0.99,0.31,16,1.17,0,103,1.84,1.73,0.35
410,67.01,28.07,3.39,0,6,0.9,28,236,393,68,3.08,0.13,0.031,11.9,0,0.06,0.33,10.08,1,0.31,16,1.18,0,103,1.22,1.19,0.29
411,65.32,31.89,2.63,0,6,1.39,38,277,323,88,3.29,0.112,0.017,21.6,0,0.093,0.47,10.1,0.65,0.761,8,2.72,0,72,1.012,1.274,0.127
412,60.73,24.8,12.32,0,19,0.87,25,212,325,93,3.03,0.11,0.029,11,0,0.05,0.28,8.86,1.2,0.34,15,1.24,0,103,5.26,4.78,0.81
413,64.59,26.32,6.94,0,21,0.85,26,222,340,96,3.24,0.117,0.03,11.6,0,0.06,0.3,9.46,1.27,0.37,16,1.31,0,106,2.58,2.49,0.57
414,59.91,23.96,13.96,0,11,0.97,22,197,295,92,4.09,0.099,0.03,10.5,0,0.05,0.27,6.98,1.28,0.25,13,1.46,0,110,5.41,5.44,0.95
415,64.64,25.76,7.44,0,12,0.96,24,207,311,97,4.49,0.106,0.032,11.1,0,0.06,0.29,7.5,1.38,0.27,14,1.58,0,115,2.08,2.66,0.67
416,64.68,25.46,8.25,0,26,1.15,26,221,348,90,4.18,0.141,0.03,11.1,0,0.06,0.32,8.02,1.16,0.29,17,1.53,0,108,3.51,3.2,0.54
417,66.47,26.13,5.81,0,27,1.16,27,226,356,91,4.32,0.146,0.03,11.3,0,0.07,0.33,8.24,1.19,0.3,17,1.57,0,109,2.31,2.16,0.43
418,62.96,25.72,10.57,0.15,24,1.59,33,242,235,111,4.71,0.142,0.013,17.4,0,0.103,0.445,4.94,1.097,0.41,6,3.44,0,78,3.715,4.778,0.556
419,66.44,27.33,5.53,0,21,1.65,34,253,245,113,5.07,0.15,0.009,18.4,0,0.11,0.48,5.14,1.18,0.435,7,3.66,0,77,2.092,2.677,0.315
420,65.54,25.15,8.67,0,28,1,24,212,306,100,5.58,0.138,0.03,10.6,0,0.07,0.35,5.73,1.38,0.24,11,2.01,0,117,3.46,3.24,0.64
421,66.9,25.64,6.88,0,28,1,24,215,310,102,5.72,0.141,0.03,10.7,0,0.07,0.36,5.82,1.41,0.24,11,2.06,0,119,2.57,2.47,0.56
422,65.31,25.32,8.42,0,27,1.03,25,215,322,96,5.12,0.139,0.03,10.7,0,0.07,0.34,6.33,1.3,0.26,12,1.82,0,113,3.4,3.16,0.61
423,66.66,25.81,6.62,0,27,1.03,25,218,327,97,5.25,0.142,0.03,10.9,0,0.07,0.34,6.44,1.32,0.26,13,1.86,0,114,2.5,2.4,0.53
424,62.66,25.14,10.45,0,13,0.92,26,223,351,83,3.35,0.129,0.029,11.1,0,0.06,0.35,8.87,1.26,0.32,15,1.42,0,102,4.51,4.08,0.68
425,65.74,26.32,6.22,0,14,0.91,27,231,365,85,3.54,0.136,0.03,11.5,0,0.06,0.37,9.33,1.32,0.34,16,1.49,0,104,2.41,2.28,0.48
